Date,User,Text,Link
"June 22, 2018 at 01:07AM",@realDonaldTrump,"You cannot pass legislation on immigration whether it be for safety and security or any other reason including “heart,” without getting Dem votes. Problem is, they don’t care about security and R’s do. Zero Dems voted to support the Goodlatte Bill. They won’t vote for anything!",http://twitter.com/realDonaldTrump/status/1009935968164630528
"June 22, 2018 at 04:12AM",@realDonaldTrump,"RT @realDonaldTrump: Don’t worry, the Republicans, and your President, will fix it! https://t.co/xsbuPzXbHj",http://twitter.com/realDonaldTrump/status/1009982447822532608
"June 22, 2018 at 12:41PM",@realDonaldTrump,"Our great Judge Jeanine Pirro is out with a new book, “Liars, Leakers and Liberals, the Case Against the Anti-Trump Conspiracy,” which is fantastic. Go get it!",http://twitter.com/realDonaldTrump/status/1010110544605581312
"June 22, 2018 at 12:54PM",@realDonaldTrump,"Even if we get 100% Republican votes in the Senate, we need 10 Democrat votes to get a much needed Immigration Bill - &amp; the Dems are Obstructionists who won’t give votes for political reasons &amp; because they don’t care about Crime coming from Border! So we need to elect more R’s!",http://twitter.com/realDonaldTrump/status/1010113882344558592
"June 22, 2018 at 01:00PM",@realDonaldTrump,"Elect more Republicans in  November and we will pass the finest, fairest and most comprehensive Immigration Bills anywhere in the world. Right now we have the dumbest and the worst. Dems are doing nothing but Obstructing. Remember their motto, RESIST! Ours is PRODUCE!",http://twitter.com/realDonaldTrump/status/1010115331380203520
"June 22, 2018 at 01:06PM",@realDonaldTrump,"Republicans should stop wasting their time on Immigration until after we elect more Senators and Congressmen/women in November. Dems are just playing games, have no intention of doing anything to solves this decades old problem. We can pass great legislation after the Red Wave!",http://twitter.com/realDonaldTrump/status/1010116816998490113
"June 22, 2018 at 01:31PM",@realDonaldTrump,Governor Henry McMaster is a truly fine man who loves the People of South Carolina. He was one of my very early supporters and truly helped me to a Big South Carolina Victory. I will see you all in S.C on Monday and Vice President Pence will be there for Henry on Saturday!,http://twitter.com/realDonaldTrump/status/1010123101684883457
"June 22, 2018 at 01:46PM",@realDonaldTrump,Congresswoman Martha Roby of Alabama has been a consistent and reliable vote for our Make America Great Again Agenda. She is in a Republican Primary run-off against a recent Nancy Pelosi voting Democrat. I fully endorse Martha for Alabama 2nd Congressional District!,http://twitter.com/realDonaldTrump/status/1010126805850902528
"June 22, 2018 at 01:58PM",@realDonaldTrump,"Congressman Ron DeSantis, a top student at Yale and Harvard Law School, is running for Governor of the Great State of Florida. Ron is strong on Borders, tough on Crime &amp; big on Cutting Taxes - Loves our Military &amp; our Vets. He will be a Great Governor &amp; has my full Endorsement!",http://twitter.com/realDonaldTrump/status/1010129956222001153
"June 22, 2018 at 02:03PM",@realDonaldTrump,RT @EricTrump: Good job @FLOTUS  🇺🇸🇺🇸🇺🇸 https://t.co/RCYjy0DlF9,http://twitter.com/realDonaldTrump/status/1010131191859736576
"June 22, 2018 at 03:30PM",@realDonaldTrump,"80% of Mexico’s Exports come to the United States. They totally rely on us, which is fine with me. They do have, though, very strong Immigration Laws. The U.S. has pathetically weak and ineffective Immigration Laws that the Democrats refuse to help us fix. Will speak to Mexico!",http://twitter.com/realDonaldTrump/status/1010153153084428288
"June 22, 2018 at 03:43PM",@realDonaldTrump,"We must maintain a Strong Southern Border. We cannot allow our Country to be overrun by illegal immigrants as the Democrats tell their phony stories of sadness and grief, hoping it will help them in the elections. Obama and others had the same pictures, and did nothing about it!",http://twitter.com/realDonaldTrump/status/1010156224749408258
"June 22, 2018 at 04:10PM",@realDonaldTrump,Hope OPEC will increase output substantially. Need to keep prices down!,http://twitter.com/realDonaldTrump/status/1010163024173457409
"June 22, 2018 at 04:25PM",@realDonaldTrump,"Based on the Tariffs and Trade Barriers long placed on the U.S. and it great companies and workers by the European Union, if these Tariffs and Barriers are not soon broken down and removed, we will be placing a 20% Tariff on all of their cars coming into the U.S. Build them here!",http://twitter.com/realDonaldTrump/status/1010166772912320513
"June 22, 2018 at 09:40PM",@realDonaldTrump,We are gathered today to hear directly from the AMERICAN VICTIMS of ILLEGAL IMMIGRATION. These are the American Citizens permanently separated from their loved ones b/c they were killed by criminal illegal aliens. These are the families the media ignores...https://t.co/ZjXESYAcjY,http://twitter.com/realDonaldTrump/status/1010246126820347906
"June 22, 2018 at 10:23PM",@realDonaldTrump,"Our first duty, and our highest loyalty, is to the citizens of the United States. We will not rest until our border is secure, our citizens are safe, and we finally end the immigration crisis once and for all. https://t.co/7YfZ9kjB23",http://twitter.com/realDonaldTrump/status/1010257002478620673
"June 23, 2018 at 02:34AM",@realDonaldTrump,"Based on the Tariffs and Trade Barriers long placed on the U.S. &amp; its great companies and workers by the European Union, if these Tariffs and Barriers are not soon broken down and removed, we will be placing a 20% Tariff on all of their cars coming into the U.S. Build them here!",http://twitter.com/realDonaldTrump/status/1010320166486454272
"June 23, 2018 at 03:53AM",@realDonaldTrump,"RT @realDonaldTrump: Elect more Republicans in  November and we will pass the finest, fairest and most comprehensive Immigration Bills anywhere in the world. Right now we have the dumbest and the worst. Dems are doing nothing but Obstructing. Remember their motto, RESIST! Ours is PRODUCE!",http://twitter.com/realDonaldTrump/status/1010340061517316101
"June 23, 2018 at 03:55AM",@realDonaldTrump,"RT @realDonaldTrump: We have to maintain strong borders or we will no longer have a country that we can be proud of – and if we show any weakness, millions of people will journey into our country.",http://twitter.com/realDonaldTrump/status/1010340414572974080
"June 23, 2018 at 01:15PM",@realDonaldTrump,Steel is coming back fast! U.S. Steel is adding great capacity also. So are others. https://t.co/0Pzwjg3Vxn,http://twitter.com/realDonaldTrump/status/1010481479279923201
"June 23, 2018 at 01:16PM",@realDonaldTrump,"RT @SecPompeo: .@POTUS’ agenda is the most pro-business agenda from a President in history. It been a game-changer for the American economic landscape. As a result of President Trump’s policies, international companies &amp; investors are already going full speed ahead with opportunities in U.S. https://t.co/cjDXc1E2we",http://twitter.com/realDonaldTrump/status/1010481704690245633
"June 23, 2018 at 01:16PM",@realDonaldTrump,"RT @Scavino45: REQUESTED by family members after their private meeting and visit to the Oval Office - which took place before public remarks, as seen in the Eisenhower Executive Office Building, below. https://t.co/vP0ac11YpD",http://twitter.com/realDonaldTrump/status/1010481824462770176
"June 23, 2018 at 01:19PM",@realDonaldTrump,"RT @realDonaldTrump: Our first duty, and our highest loyalty, is to the citizens of the United States. We will not rest until our border is secure, our citizens are safe, and we finally end the immigration crisis once and for all. https://t.co/7YfZ9kjB23",http://twitter.com/realDonaldTrump/status/1010482368145223680
"June 23, 2018 at 01:19PM",@realDonaldTrump,RT @realDonaldTrump: We are gathered today to hear directly from the AMERICAN VICTIMS of ILLEGAL IMMIGRATION. These are the American Citizens permanently separated from their loved ones b/c they were killed by criminal illegal aliens. These are the families the media ignores...https://t.co/ZjXESYAcjY,http://twitter.com/realDonaldTrump/status/1010482453792874496
"June 23, 2018 at 01:19PM",@realDonaldTrump,"RT @Scavino45: 🚨Happening Now:
President Trump delivers remarks on immigration with Angel Families: https://t.co/WHGk1H7T7u https://t.co/rVsxGmRvQm",http://twitter.com/realDonaldTrump/status/1010482529055510530
"June 23, 2018 at 01:21PM",@realDonaldTrump,RT @JesseBWatters: Will be 🔥@TPUSA https://t.co/r06LyQ9Obd,http://twitter.com/realDonaldTrump/status/1010482854445355008
"June 23, 2018 at 01:21PM",@realDonaldTrump,"RT @PressSec: It’s shameful that dems and the media exploited this photo of a little girl to push their agenda. She was not separated from her mom. The separation here is from the facts. Dems should join POTUS and fix our broken immigration system. #ChangetheLaws
https://t.co/Y6KrTp4Ulk",http://twitter.com/realDonaldTrump/status/1010482997664108546
"June 23, 2018 at 01:22PM",@realDonaldTrump,"RT @realDonaldTrump: Congressman Ron DeSantis, a top student at Yale and Harvard Law School, is running for Governor of the Great State of Florida. Ron is strong on Borders, tough on Crime &amp; big on Cutting Taxes - Loves our Military &amp; our Vets. He will be a Great Governor &amp; has my full Endorsement!",http://twitter.com/realDonaldTrump/status/1010483203952476163
"June 23, 2018 at 01:33PM",@realDonaldTrump,".@FoxNews  Poll numbers plummet on the Democrat inspired and paid for Russian Witch Hunt. With all of the bias, lying and hate by the investigators, people want the investigators investigated. Much more will come out. A total scam and excuse for the Dems losing the Election!",http://twitter.com/realDonaldTrump/status/1010485876806348800
"June 23, 2018 at 01:36PM",@realDonaldTrump,The Russian Witch Hunt is Rigged!,http://twitter.com/realDonaldTrump/status/1010486772541816834
"June 23, 2018 at 02:38PM",@realDonaldTrump,The National Association of Manufacturers just announced that 95.1% of Manufacturers “have a positive outlook for their companies.”  This is the best number in the Association’s history!,http://twitter.com/realDonaldTrump/status/1010502249263624195
"June 23, 2018 at 02:42PM",@realDonaldTrump,“Disability applications plunge as economy strengthens”  Failing New York Times,http://twitter.com/realDonaldTrump/status/1010503423773507584
"June 23, 2018 at 02:52PM",@realDonaldTrump,"Drudge Report  “OBAMA KEPT THEM IN CAGES, WRAPPED THEM IN FOIL” We do a much better job while at the same time maintaining a MUCH stronger Border! Mainstream Fake Media hates this story.",http://twitter.com/realDonaldTrump/status/1010505990259855361
"June 23, 2018 at 04:00PM",@realDonaldTrump,".@VP Pence is heading to Pittsburgh, Pennsylvania where we have both strongly endorsed one of the finest men around, Congressman Keith @RothfusForPA. He is running against #LambTheSham, who is telling...",http://twitter.com/realDonaldTrump/status/1010522933498806278
